CP, 01, 2026081000,   , BEST,   0, 145N, 1373W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081006,   , BEST,   0, 145N, 1373W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081012,   , BEST,   0, 146N, 1373W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081018,   , BEST,   0, 147N, 1373W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081100,   , BEST,   0, 148N, 1373W,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081106,   , BEST,   0, 148N, 1373W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  180, 120,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081112,   , BEST,   0, 149N, 1374W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180, 120,  35,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081118,   , BEST,   0, 150N, 1376W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  60,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081200,   , BEST,   0, 151N, 1394W,  30, 1003, LO,   0,    ,    0,    0,    0,    0, 1007,  180,  60,  40,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081206,   , BEST,   0, 150N, 1404W,  30, 1003, LO,   0,    ,    0,    0,    0,    0, 1007,  180,  60,  40,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2026081212,   , BEST,   0, 149N, 1414W,  30, 1003, LO,   0,    ,    0,    0,    0,    0, 1007,  180,  60,  40,   0,   C,   0,    ,   0,   0,        ONE, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, cpA32026 to cp012026, 
CP, 01, 2026081218,   , BEST,   0, 147N, 1422W,  35, 1003, LO,  34, NEQ,  240,    0,    0,    0, 1007,  235, 230,  45,   0,   C,   0,    ,   0,   0,        ONE, S, 
CP, 01, 2026081300,   , BEST,   0, 147N, 1431W,  35, 1002, LO,  34, NEQ,  240,    0,    0,    0, 1007,  235, 210,  45,   0,   C,   0,    ,   0,   0,        ONE, S, 12, NEQ,  180,  180,    0,  120, 
CP, 01, 2026081500,   , BEST,   0, 174N, 1519W,  55,  995, TS,  50, NEQ,   90,    0,    0,    0, 1008,  200,  80,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  300,  150,  180,  240, 
CP, 01, 2026081506,   , BEST,   0, 176N, 1530W,  55,  991, TS,  34, NEQ,  190,    0,    0,  150, 1009,  200,  80,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  300,  150,  180,  240, 
CP, 01, 2026081506,   , BEST,   0, 176N, 1530W,  55,  991, TS,  50, NEQ,   90,    0,    0,    0, 1009,  200,  80,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  300,  150,  180,  240, 
CP, 01, 2026081512,   , BEST,   0, 178N, 1541W,  55,  991, TS,  34, NEQ,  180,   40,   30,  150, 1009,  200,  60,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  300,  180,  240,  300, 
CP, 01, 2026081512,   , BEST,   0, 178N, 1541W,  55,  991, TS,  50, NEQ,   60,    0,    0,   40, 1009,  200,  60,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  300,  180,  240,  300, 
CP, 01, 2026081518,   , BEST,   0, 179N, 1550W,  65,  988, HU,  34, NEQ,  150,   50,   50,   90, 1009,  160,  30,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  300, 
CP, 01, 2026081518,   , BEST,   0, 179N, 1550W,  65,  988, HU,  50, NEQ,   60,   30,    0,   50, 1009,  160,  30,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  300, 
CP, 01, 2026081518,   , BEST,   0, 179N, 1550W,  65,  988, HU,  64, NEQ,   30,    0,    0,    0, 1009,  160,  30,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  300, 
CP, 01, 2026081600,   , BEST,   0, 183N, 1557W,  65,  988, HU,  34, NEQ,  150,   50,   50,   90, 1009,  160,  20,  80,  20,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  270, 
CP, 01, 2026081600,   , BEST,   0, 183N, 1557W,  65,  988, HU,  50, NEQ,   60,   30,    0,   50, 1009,  160,  20,  80,  20,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  270, 
CP, 01, 2026081600,   , BEST,   0, 183N, 1557W,  65,  988, HU,  64, NEQ,   30,    0,    0,   30, 1009,  160,  20,  80,  20,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  240,  270, 
CP, 01, 2026081606,   , BEST,   0, 191N, 1565W,  65,  988, HU,  34, NEQ,  140,   90,   50,   90, 1009,  160,  20,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  210,  300, 
CP, 01, 2026081606,   , BEST,   0, 191N, 1565W,  65,  988, HU,  50, NEQ,   60,   30,    0,   50, 1009,  160,  20,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  210,  300, 
CP, 01, 2026081606,   , BEST,   0, 191N, 1565W,  65,  988, HU,  64, NEQ,   30,    0,    0,   30, 1009,  160,  20,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  300,  180,  210,  300, 
CP, 01, 2026081612,   , BEST,   0, 199N, 1576W,  60,  991, TS,  34, NEQ,  120,   50,   50,   90, 1009,  160,  20,  75,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  270,  180,  180,  300, 
CP, 01, 2026081612,   , BEST,   0, 199N, 1576W,  60,  991, TS,  50, NEQ,   60,    0,    0,   50, 1009,  160,  20,  75,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  270,  180,  180,  300, 
CP, 01, 2026081618,   , BEST,   0, 208N, 1588W,  55,  994, TS,  34, NEQ,  120,   50,   50,   90, 1009,  160,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  240,  180,  180,  270, 
CP, 01, 2026081618,   , BEST,   0, 208N, 1588W,  55,  994, TS,  50, NEQ,   50,    0,    0,   50, 1009,  160,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  240,  180,  180,  270, 
CP, 01, 2026081700,   , BEST,   0, 208N, 1608W,  55,  994, TS,  34, NEQ,  120,   50,   50,   90, 1009,  160,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  150,  210,  240, 
CP, 01, 2026081700,   , BEST,   0, 208N, 1608W,  55,  994, TS,  50, NEQ,   50,    0,    0,   50, 1009,  160,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  150,  210,  240, 
CP, 01, 2026081706,   , BEST,   0, 206N, 1620W,  50,  997, TS,  34, NEQ,   80,   50,   50,   90, 1009,  170,  25,  60,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  210,  120,  120,  240, 
CP, 01, 2026081706,   , BEST,   0, 206N, 1620W,  50,  997, TS,  50, NEQ,   40,    0,    0,   40, 1009,  170,  25,  60,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  210,  120,  120,  240, 
CP, 01, 2026081712,   , BEST,   0, 205N, 1629W,  50,  997, TS,  34, NEQ,   70,   50,   50,   90, 1010,  170,  25,  60,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  210,   90,  120,  150, 
CP, 01, 2026081712,   , BEST,   0, 205N, 1629W,  50,  997, TS,  50, NEQ,   40,    0,    0,   40, 1010,  170,  25,  60,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  210,   90,  120,  150, 
CP, 01, 2026081718,   , BEST,   0, 204N, 1639W,  55,  994, TS,  34, NEQ,   80,   60,   50,   80, 1010,  170,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  180,   75,  120,  150, 
CP, 01, 2026081718,   , BEST,   0, 204N, 1639W,  55,  994, TS,  50, NEQ,   40,    0,    0,   40, 1010,  170,  20,  65,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  180,   75,  120,  150, 
CP, 01, 2026081800,   , BEST,   0, 203N, 1650W,  60,  992, TS,  34, NEQ,   80,   60,   50,   80, 1010,  170,  20,  75,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  180,   60,  120,  150, 
CP, 01, 2026081800,   , BEST,   0, 203N, 1650W,  60,  992, TS,  50, NEQ,   40,    0,    0,   40, 1010,  170,  20,  75,   0,   C,   0,    ,   0,   0,       LALA, M, 12, NEQ,  180,   60,  120,  150, 
CP, 01, 2026081806,   , BEST,   0, 204N, 1658W,  65,  989, HU,  34, NEQ,   80,   70,   50,   90, 1010,  170,  15,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   75,  120,  150, 
CP, 01, 2026081806,   , BEST,   0, 204N, 1658W,  65,  989, HU,  50, NEQ,   40,   20,   20,   40, 1010,  170,  15,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   75,  120,  150, 
CP, 01, 2026081806,   , BEST,   0, 204N, 1658W,  65,  989, HU,  64, NEQ,   15,    0,    0,   15, 1010,  170,  15,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   75,  120,  150, 
CP, 01, 2026081812,   , BEST,   0, 203N, 1667W,  70,  985, HU,  34, NEQ,   80,   70,   50,   90, 1010,  170,  15,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   90,  150,  180, 
CP, 01, 2026081812,   , BEST,   0, 203N, 1667W,  70,  985, HU,  50, NEQ,   40,   20,   20,   40, 1010,  170,  15,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   90,  150,  180, 
CP, 01, 2026081812,   , BEST,   0, 203N, 1667W,  70,  985, HU,  64, NEQ,   15,    0,    0,   15, 1010,  170,  15,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,   90,  150,  180, 
CP, 01, 2026081818,   , BEST,   0, 203N, 1677W,  85,  974, HU,  34, NEQ,   80,   70,   50,   90, 1010,  170,  15, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081818,   , BEST,   0, 203N, 1677W,  85,  974, HU,  50, NEQ,   40,   20,   20,   40, 1010,  170,  15, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081818,   , BEST,   0, 203N, 1677W,  85,  974, HU,  64, NEQ,   20,   15,   10,   20, 1010,  170,  15, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081900,   , BEST,   0, 205N, 1685W, 100,  960, HU,  34, NEQ,  100,   90,   50,  100, 1009,  160,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081900,   , BEST,   0, 205N, 1685W, 100,  960, HU,  50, NEQ,   50,   40,   30,   50, 1009,  160,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081900,   , BEST,   0, 205N, 1685W, 100,  960, HU,  64, NEQ,   25,   20,   20,   25, 1009,  160,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  165,   90,   90,  165, 
CP, 01, 2026081906,   , BEST,   0, 207N, 1693W, 115,  947, HU,  34, NEQ,  100,   90,   50,  100, 1009,  180,  15, 140,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081906,   , BEST,   0, 207N, 1693W, 115,  947, HU,  50, NEQ,   50,   40,   30,   50, 1009,  180,  15, 140,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081906,   , BEST,   0, 207N, 1693W, 115,  947, HU,  64, NEQ,   25,   20,   20,   25, 1009,  180,  15, 140,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081912,   , BEST,   0, 210N, 1699W, 110,  953, HU,  34, NEQ,  100,   90,   50,  100, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081912,   , BEST,   0, 210N, 1699W, 110,  953, HU,  50, NEQ,   50,   40,   30,   50, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081912,   , BEST,   0, 210N, 1699W, 110,  953, HU,  64, NEQ,   25,   20,   20,   25, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  105,  135,  180, 
CP, 01, 2026081918,   , BEST,   0, 218N, 1707W, 105,  956, HU,  34, NEQ,  100,   90,   50,  100, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  120,  150,  210, 
CP, 01, 2026081918,   , BEST,   0, 218N, 1707W, 105,  956, HU,  50, NEQ,   50,   40,   30,   50, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  120,  150,  210, 
CP, 01, 2026081918,   , BEST,   0, 218N, 1707W, 105,  956, HU,  64, NEQ,   25,   20,   20,   25, 1009,  180,  15, 135,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  120,  150,  210, 
CP, 01, 2026082000,   , BEST,   0, 224N, 1713W, 100,  959, HU,  34, NEQ,  120,  100,   70,  110, 1010,  190,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,  135,  120,  180, 
CP, 01, 2026082000,   , BEST,   0, 224N, 1713W, 100,  959, HU,  50, NEQ,   70,   60,   50,   50, 1010,  190,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,  135,  120,  180, 
CP, 01, 2026082000,   , BEST,   0, 224N, 1713W, 100,  959, HU,  64, NEQ,   30,   25,   25,   25, 1010,  190,  15, 120,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  150,  135,  120,  180, 
CP, 01, 2026082006,   , BEST,   0, 231N, 1718W,  95,  963, HU,  34, NEQ,  150,  120,   80,  110, 1010,  190,  15, 115,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082006,   , BEST,   0, 231N, 1718W,  95,  963, HU,  50, NEQ,   80,   60,   60,   70, 1010,  190,  15, 115,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082006,   , BEST,   0, 231N, 1718W,  95,  963, HU,  64, NEQ,   40,   35,   30,   35, 1010,  190,  15, 115,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082012,   , BEST,   0, 238N, 1720W,  80,  972, HU,  34, NEQ,  150,  120,   80,  110, 1010,  190,  20, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082012,   , BEST,   0, 238N, 1720W,  80,  972, HU,  50, NEQ,   80,   60,   60,   70, 1010,  190,  20, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082012,   , BEST,   0, 238N, 1720W,  80,  972, HU,  64, NEQ,   40,   35,   30,   35, 1010,  190,  20, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082018,   , BEST,   0, 246N, 1723W,  80,  973, HU,  34, NEQ,  150,  120,   80,  110, 1010,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082018,   , BEST,   0, 246N, 1723W,  80,  973, HU,  50, NEQ,   80,   60,   60,   70, 1010,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082018,   , BEST,   0, 246N, 1723W,  80,  973, HU,  64, NEQ,   40,   35,   30,   35, 1010,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082100,   , BEST,   0, 254N, 1722W,  80,  974, HU,  34, NEQ,  130,  110,   80,  110, 1011,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082100,   , BEST,   0, 254N, 1722W,  80,  974, HU,  50, NEQ,   70,   60,   60,   70, 1011,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082100,   , BEST,   0, 254N, 1722W,  80,  974, HU,  64, NEQ,   40,   40,   30,   35, 1011,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  180,  180, 
CP, 01, 2026082106,   , BEST,   0, 261N, 1719W,  80,  974, HU,  34, NEQ,  130,  120,   80,  110, 1012,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  165,  180,  180, 
CP, 01, 2026082106,   , BEST,   0, 261N, 1719W,  80,  974, HU,  50, NEQ,   70,   60,   60,   70, 1012,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  165,  180,  180, 
CP, 01, 2026082106,   , BEST,   0, 261N, 1719W,  80,  974, HU,  64, NEQ,   40,   40,   30,   35, 1012,  190,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  165,  180,  180, 
CP, 01, 2026082112,   , BEST,   0, 270N, 1713W,  85,  970, HU,  34, NEQ,  130,  130,   80,  110, 1011,  200,  25, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  165,  180,  180, 
CP, 01, 2026082112,   , BEST,   0, 270N, 1713W,  85,  970, HU,  50, NEQ,   70,   70,   60,   70, 1011,  200,  25, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  165,  180,  180, 
CP, 01, 2026082112,   , BEST,   0, 270N, 1713W,  85,  970, HU,  64, NEQ,   40,   40,   30,   35, 1011,  200,  25, 105,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  165,  180,  180, 
CP, 01, 2026082118,   , BEST,   0, 280N, 1707W,  80,  974, HU,  34, NEQ,  140,  140,  120,  120, 1012,  250,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  150,  210, 
CP, 01, 2026082118,   , BEST,   0, 280N, 1707W,  80,  974, HU,  50, NEQ,   70,   70,   60,   70, 1012,  250,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  150,  210, 
CP, 01, 2026082118,   , BEST,   0, 280N, 1707W,  80,  974, HU,  64, NEQ,   40,   40,   30,   35, 1012,  250,  25, 100,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  180,  150,  150,  210, 
CP, 01, 2026082200,   , BEST,   0, 291N, 1705W,  75,  976, HU,  34, NEQ,  140,  140,  120,  120, 1012,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  150,  120,  210, 
CP, 01, 2026082200,   , BEST,   0, 291N, 1705W,  75,  976, HU,  50, NEQ,   70,   70,   60,   70, 1012,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  150,  120,  210, 
CP, 01, 2026082200,   , BEST,   0, 291N, 1705W,  75,  976, HU,  64, NEQ,   40,   40,   30,   35, 1012,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  150,  120,  210, 
CP, 01, 2026082206,   , BEST,   0, 302N, 1714W,  75,  976, HU,  34, NEQ,  180,  130,  120,  150, 1011,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  240,  210,  210, 
CP, 01, 2026082206,   , BEST,   0, 302N, 1714W,  75,  976, HU,  50, NEQ,  100,   70,   80,   90, 1011,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  240,  210,  210, 
CP, 01, 2026082206,   , BEST,   0, 302N, 1714W,  75,  976, HU,  64, NEQ,   50,   40,   40,   60, 1011,  250,  30,  90,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  210,  240,  210,  210, 
CP, 01, 2026082212,   , BEST,   0, 303N, 1722W,  70,  979, HU,  34, NEQ,  220,  140,  130,  190, 1013,  270,  35,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  240,  270,  210,  225, 
CP, 01, 2026082212,   , BEST,   0, 303N, 1722W,  70,  979, HU,  50, NEQ,   90,   70,   80,   90, 1013,  270,  35,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  240,  270,  210,  225, 
CP, 01, 2026082212,   , BEST,   0, 303N, 1722W,  70,  979, HU,  64, NEQ,   50,   50,    0,   45, 1013,  270,  35,  85,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  240,  270,  210,  225, 
CP, 01, 2026082218,   , BEST,   0, 308N, 1725W,  65,  981, HU,  34, NEQ,  200,  150,  130,  190, 1013,  270,  35,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  270,  240,  180,  240, 
CP, 01, 2026082218,   , BEST,   0, 308N, 1725W,  65,  981, HU,  50, NEQ,   90,   70,   70,   90, 1013,  270,  35,  80,   0,   C,   0,    ,   0,   0,       LALA, D, 12, NEQ,  270,  240,  180,  240, 
